timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
11008,234.34619164466858,27,10.0,2.5925925,0.0,500,390.48148148148147,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
11264,239.36520862579346,28,10.0,2.5,0.0,500,394.39285714285717,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
11520,244.06039118766785,28,10.0,2.5,0.0,500,394.39285714285717,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
11776,249.0251054763794,29,10.0,2.413793,0.0,500,398.0344827586207,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
12032,254.06217885017395,29,10.0,2.413793,0.0,500,398.0344827586207,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
12288,260.1540529727936,31,10.0,2.580645,0.0,500,388.5806451612903,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
12544,266.43272161483765,31,10.0,2.580645,0.0,500,388.5806451612903,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
12800,271.74007415771484,32,10.0,2.5,0.0,500,392.0625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
13056,277.2119257450104,33,10.0,2.4242425,0.0,500,395.3333333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
13312,282.92414569854736,33,10.0,2.4242425,0.0,500,395.3333333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
13568,288.3402805328369,34,10.0,2.3529413,0.0,500,398.4117647058824,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
13824,293.87921047210693,34,10.0,2.3529413,0.0,500,398.4117647058824,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
14080,299.5274705886841,35,10.0,2.2857144,0.0,500,401.3142857142857,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
14336,306.13847064971924,35,10.0,2.2857144,0.0,500,401.3142857142857,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
14592,312.6460289955139,36,10.0,2.5,0.0,500,403.94444444444446,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
14848,318.21967816352844,36,10.0,2.5,0.0,500,403.94444444444446,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
15104,323.71107625961304,37,10.0,2.4324324,0.0,500,406.5405405405405,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
15360,329.4061071872711,37,10.0,2.4324324,0.0,500,406.5405405405405,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
15616,335.4228513240814,38,10.0,2.368421,0.0,500,409.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
15872,341.67584133148193,39,10.0,2.5641026,0.0,500,403.1794871794872,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
16128,348.0692925453186,39,10.0,2.5641026,0.0,500,403.1794871794872,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
16384,354.3341097831726,41,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
16640,360.555481672287,41,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
16896,366.71886920928955,42,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
17152,373.8559720516205,42,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
17408,380.3000519275665,43,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
17664,386.18641114234924,43,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
17920,392.15090918540955,44,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
18176,398.5242350101471,44,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
18432,404.91000962257385,45,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
18688,410.83440113067627,45,10.0,2.75,0.0,500,396.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
18944,416.9986426830292,48,10.0,3.25,0.0,500,372.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
19200,423.69846057891846,48,10.0,3.25,0.0,500,372.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
19456,429.95386004447937,49,10.0,3.0,0.0,500,384.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
19712,435.2015097141266,49,10.0,3.0,0.0,500,384.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
19968,440.8564028739929,51,10.0,2.75,0.0,500,386.425,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
20224,446.80959701538086,53,10.0,3.25,0.0,500,363.775,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
20480,452.9639894962311,53,10.0,3.25,0.0,500,363.775,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
20736,459.240460395813,54,10.0,3.25,0.0,500,363.775,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
20992,465.5158452987671,54,10.0,3.25,0.0,500,363.775,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
21248,471.76791048049927,58,10.0,3.5,0.0,500,353.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
21504,478.11218428611755,58,10.0,3.5,0.0,500,353.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
21760,483.53661370277405,59,10.0,3.5,0.0,500,353.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
22016,488.82683777809143,59,10.0,3.5,0.0,500,353.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
22272,495.0065104961395,60,10.0,3.5,0.0,500,353.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
22528,501.2458953857422,60,10.0,3.5,0.0,500,353.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
22784,507.79826283454895,61,10.0,3.5,0.0,500,353.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
23040,513.4940376281738,62,10.0,3.75,0.0,500,346.8,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
23296,519.1386885643005,62,10.0,3.75,0.0,500,346.8,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
23552,524.1702234745026,63,10.0,3.5,0.0,500,358.775,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
23808,529.3389840126038,63,10.0,3.5,0.0,500,358.775,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
24064,535.3619699478149,65,10.0,3.5,0.0,500,362.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
24320,541.5840430259705,66,10.0,3.75,0.0,500,352.575,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
24576,547.876631975174,66,10.0,3.75,0.0,500,352.575,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
24832,554.0625023841858,67,10.0,3.75,0.0,500,352.575,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
25088,560.3502016067505,67,10.0,3.75,0.0,500,352.575,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
25344,566.9178891181946,69,10.0,4.0,0.0,500,342.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
25600,573.3545069694519,69,10.0,4.0,0.0,500,342.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
25856,579.2374470233917,70,10.0,4.25,0.0,500,339.375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
26112,585.0001547336578,70,10.0,4.25,0.0,500,339.375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
26368,591.1159462928772,71,10.0,4.0,0.0,500,351.8,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
26624,596.4793512821198,72,10.0,4.25,0.0,500,345.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
26880,601.7243273258209,73,10.0,4.25,0.0,500,345.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
27136,607.7515394687653,73,10.0,4.25,0.0,500,345.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
27392,613.8223752975464,74,10.0,4.25,0.0,500,345.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
27648,620.2176289558411,74,10.0,4.25,0.0,500,345.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
27904,626.5144550800323,75,10.0,4.25,0.0,500,345.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
28160,632.0954277515411,75,10.0,4.25,0.0,500,345.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
28416,637.6692109107971,76,10.0,4.0,0.0,500,345.725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
28672,643.4630546569824,76,10.0,4.0,0.0,500,345.725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
28928,649.2423655986786,77,10.0,4.25,0.0,500,341.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
29184,654.9476008415222,77,10.0,4.25,0.0,500,341.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
29440,661.350376367569,78,10.0,4.25,0.0,500,341.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
29696,667.7102997303009,79,10.0,4.25,0.0,500,347.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
29952,673.6423680782318,79,10.0,4.25,0.0,500,347.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
30208,679.4501769542694,80,10.0,4.25,0.0,500,347.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
30464,684.7177093029022,80,10.0,4.25,0.0,500,347.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
30720,690.4957392215729,81,10.0,4.0,0.0,500,357.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
30976,696.7187778949738,81,10.0,4.0,0.0,500,357.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
31232,703.175375699997,82,10.0,4.0,0.0,500,357.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
31488,709.7778842449188,82,10.0,4.0,0.0,500,357.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
31744,715.7331094741821,83,10.0,4.25,0.0,500,355.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
32000,721.6099026203156,83,10.0,4.25,0.0,500,355.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
32256,726.7274687290192,84,10.0,4.25,0.0,500,355.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
32512,731.9232664108276,84,10.0,4.25,0.0,500,355.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
32768,738.0349338054657,85,10.0,4.25,0.0,500,355.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
33024,744.3698227405548,85,10.0,4.25,0.0,500,355.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
33280,750.7436378002167,87,10.0,4.5,0.0,500,357.65,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
33536,756.9199151992798,87,10.0,4.5,0.0,500,357.65,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
33792,763.5542182922363,88,10.0,4.25,0.0,500,369.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
34048,769.8823580741882,90,10.0,4.75,0.0,500,351.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
34304,775.0228161811829,90,10.0,4.75,0.0,500,351.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
34560,780.9068994522095,91,10.0,4.5,0.0,500,364.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
34816,786.9712944030762,91,10.0,4.5,0.0,500,364.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
35072,792.6725001335144,92,10.0,4.25,0.0,500,374.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
35328,798.1938881874084,92,10.0,4.25,0.0,500,374.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
35584,803.753276348114,93,10.0,4.0,0.0,500,386.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
35840,809.6840035915375,93,10.0,4.0,0.0,500,386.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
36096,815.588719367981,94,10.0,4.0,0.0,500,386.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
36352,822.0417950153351,94,10.0,4.0,0.0,500,386.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
36608,828.1708085536957,95,10.0,4.0,0.0,500,386.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
36864,833.8815171718597,95,10.0,4.0,0.0,500,386.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
37120,839.4136779308319,96,10.0,4.0,0.0,500,395.8,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
37376,844.9856839179993,96,10.0,4.0,0.0,500,395.8,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
37632,850.1341228485107,97,10.0,3.75,0.0,500,408.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
37888,855.5820429325104,97,10.0,3.75,0.0,500,408.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
38144,861.4275078773499,99,10.0,3.75,0.0,500,408.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
38400,867.1190595626831,99,10.0,3.75,0.0,500,408.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
38656,873.160272359848,100,10.0,3.75,0.0,500,408.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
38912,879.3892049789429,100,10.0,3.75,0.0,500,408.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
39168,885.0350408554077,101,10.0,3.75,0.0,500,408.05,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
39424,890.6479308605194,102,10.0,3.5,0.0,500,414.525,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
39680,896.4855375289917,103,10.0,3.75,0.0,500,402.675,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
39936,902.6528685092926,103,10.0,3.75,0.0,500,402.675,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
40192,908.4050233364105,104,10.0,3.75,0.0,500,402.675,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
40448,914.0865256786346,105,10.0,3.5,0.0,500,410.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
40704,919.0668654441833,105,10.0,3.5,0.0,500,410.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
40960,924.1523716449738,106,10.0,3.25,0.0,500,420.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
41216,929.8169083595276,108,10.0,3.75,0.0,500,397.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
41472,935.0683417320251,108,10.0,3.75,0.0,500,397.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
41728,940.6860644817352,109,10.0,3.5,0.0,500,408.35,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
41984,946.7643840312958,109,10.0,3.5,0.0,500,408.35,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
42240,952.7278439998627,110,10.0,3.25,0.0,500,411.025,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
42496,958.595193862915,111,10.0,3.5,0.0,500,406.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
42752,964.7205610275269,111,10.0,3.5,0.0,500,406.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
43008,970.8483190536499,112,10.0,3.25,0.0,500,412.475,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
43264,975.891215801239,112,10.0,3.25,0.0,500,412.475,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
43520,981.4239120483398,114,10.0,3.5,0.0,500,402.725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
43776,987.3042404651642,114,10.0,3.5,0.0,500,402.725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
44032,992.7260186672211,115,10.0,3.5,0.0,500,402.725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
44288,998.533350944519,115,10.0,3.5,0.0,500,402.725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
44544,1003.9344618320465,117,10.0,3.5,0.0,500,395.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
44800,1008.7984972000122,117,10.0,3.5,0.0,500,395.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
45056,1013.940601348877,118,10.0,3.5,0.0,500,395.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
45312,1019.0369951725006,118,10.0,3.5,0.0,500,395.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
45568,1024.1090667247772,119,10.0,3.25,0.0,500,397.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
45824,1030.292376279831,119,10.0,3.25,0.0,500,397.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
46080,1036.0357542037964,120,10.0,3.25,0.0,500,397.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
46336,1040.9253294467926,120,10.0,3.25,0.0,500,397.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
46592,1045.9845223426819,121,10.0,3.25,0.0,500,397.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
46848,1051.6016600131989,121,10.0,3.25,0.0,500,397.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
47104,1057.117861032486,122,10.0,3.25,0.0,500,397.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
47360,1062.571758031845,122,10.0,3.25,0.0,500,397.225,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
47616,1068.243640422821,123,10.0,3.0,0.0,500,399.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
47872,1074.341139793396,123,10.0,3.0,0.0,500,399.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
48128,1080.1245729923248,124,10.0,3.0,0.0,500,399.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
48384,1086.035926103592,124,10.0,3.0,0.0,500,399.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
48640,1092.1840233802795,125,10.0,3.0,0.0,500,399.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
48896,1097.9062368869781,125,10.0,3.0,0.0,500,399.125,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
49152,1103.7423858642578,126,10.0,2.75,0.0,500,399.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
49408,1109.9311616420746,126,10.0,2.75,0.0,500,399.825,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
49664,1115.8737154006958,128,10.0,2.75,0.0,500,396.25,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
49920,1121.1924517154694,128,10.0,2.75,0.0,500,396.25,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
50176,1126.6296603679657,129,10.0,2.5,0.0,500,403.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
50432,1132.285301208496,129,10.0,2.5,0.0,500,403.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
50688,1137.8122608661652,130,10.0,2.25,0.0,500,413.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
50944,1143.2703757286072,132,10.0,2.75,0.0,500,394.375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
51200,1148.7203781604767,132,10.0,2.75,0.0,500,394.375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
51456,1154.0827007293701,133,10.0,2.75,0.0,500,394.375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
51712,1159.1465554237366,133,10.0,2.75,0.0,500,394.375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
51968,1164.556158065796,135,10.0,3.0,0.0,500,382.1,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
52224,1169.6775138378143,135,10.0,3.0,0.0,500,382.1,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
52480,1175.3740565776825,137,10.0,3.0,0.0,500,374.8,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
52736,1181.339436531067,137,10.0,3.0,0.0,500,374.8,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
52992,1187.0534467697144,139,10.0,3.0,0.0,500,374.425,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
53248,1193.0323193073273,139,10.0,3.0,0.0,500,374.425,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
53504,1198.264065027237,140,10.0,3.0,0.0,500,374.425,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
53760,1202.6099286079407,140,10.0,3.0,0.0,500,374.425,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
54016,1207.5431535243988,142,10.0,3.25,0.0,500,364.725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
54272,1213.0058205127716,143,10.0,3.25,0.0,500,365.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
54528,1218.5481083393097,143,10.0,3.25,0.0,500,365.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
54784,1223.525565624237,144,10.0,3.25,0.0,500,365.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
55040,1228.478949546814,144,10.0,3.25,0.0,500,365.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
55296,1234.1504068374634,145,10.0,3.25,0.0,500,365.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
55552,1240.133201122284,145,10.0,3.25,0.0,500,365.275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
